P1_001N,state,county,tract,block
0,36,053,030602,2048
13,36,053,030602,2050
0,36,053,030602,2051
5,36,053,030602,3001
6,36,053,030602,3002
0,36,053,030602,3004
14,36,053,030602,3005
14,36,053,030602,3006
9,36,053,030602,3008
13,36,053,030602,3009
5,36,053,030602,3010
0,36,053,030602,3011
1,36,053,030602,3012
3,36,053,030602,3013
6,36,053,030602,3014
6,36,053,030602,3015
22,36,053,030602,3016
0,36,053,030602,3017
4,36,053,030602,3018
0,36,053,030602,3019
0,36,053,030602,3020
1,36,053,030602,3021
17,36,053,030602,3022
19,36,053,030602,3023
28,36,053,030602,3025
27,36,053,030602,3026
9,36,053,030602,3027
18,36,053,030602,3029
36,36,053,030602,3030
10,36,053,030602,3032
18,36,053,030602,3033
113,36,053,030602,3035
4,36,053,030602,3036
18,36,053,030602,3037
9,36,053,030602,3039
22,36,053,030602,3042
32,36,053,030602,3043
21,36,053,030602,3045
22,36,053,030602,3046
0,36,053,030602,3047
0,36,053,030602,3049
32,36,053,030602,3050
23,36,053,030602,3052
3,36,053,030602,3053
17,36,053,030602,3075
32,36,053,030602,3076
24,36,053,030602,3077
9,36,053,030602,3055
45,36,053,030602,3056
28,36,053,030602,3057
14,36,053,030602,3059
7,36,053,030602,3060
18,36,053,030602,3061
21,36,053,030602,3062
43,36,053,030602,3063
6,36,053,030602,3064
17,36,053,030602,3065
16,36,053,030602,3066
65,36,053,030602,3067
8,36,053,030602,3068
20,36,053,030602,3069
31,36,053,030602,3070
17,36,053,030602,3071
92,36,053,030602,3072
30,36,053,030602,3078
18,36,053,030602,3079
8,36,053,030602,3080
4,36,053,030602,3081
45,36,053,030602,3082
48,36,053,030602,3084
7,36,053,030602,3085
0,36,053,030602,3086
5,36,053,030602,1002
26,36,053,030602,1005
27,36,053,030602,1008
5,36,053,030602,1012
23,36,053,030602,1015
26,36,053,030602,1018
24,36,053,030602,1022
12,36,053,030602,3083
13,36,053,030602,3087
14,36,053,030602,1044
0,36,053,030602,1048
0,36,053,030602,1051
12,36,053,030602,1054
10,36,053,030602,1058
8,36,053,030602,1061
34,36,053,030602,1064
8,36,053,030602,2001
37,36,053,030602,2004
131,36,053,030602,2007
4,36,053,030602,2025
2,36,053,030602,2029
46,36,053,030602,2032
12,36,053,030602,2035
23,36,053,030602,2039
0,36,053,030602,2042
10,36,053,030602,2045
25,36,053,030602,2049
12,36,053,030602,3000
1,36,053,030602,3003
1,36,053,030602,3007
9,36,053,030602,3024
43,36,053,030602,3028
17,36,053,030602,3031
6,36,053,030602,3034
10,36,053,030602,3038
0,36,053,030602,3041
23,36,053,030602,3044
25,36,053,030602,3048
31,36,053,030602,3051
17,36,053,030602,3054
22,36,053,030602,3058
17,36,053,030602,1004
24,36,053,030602,1046
8,36,053,030602,2041
8,36,053,030602,3040
10,36,053,030701,3041
13,36,053,030701,3042
32,36,053,030701,1000
40,36,053,030701,1001
16,36,053,030701,1003
0,36,053,030701,1004
110,36,053,030701,1006
106,36,053,030701,1007
0,36,053,030701,1008
0,36,053,030701,1010
12,36,053,030701,1013
0,36,053,030701,1014
35,36,053,030701,1016
67,36,053,030701,1017
41,36,053,030701,1018
14,36,053,030701,1020
73,36,053,030701,1021
47,36,053,030701,1023
0,36,053,030701,1024
76,36,053,030701,1026
0,36,053,030701,1027
10,36,053,030701,1028
19,36,053,030701,1030
0,36,053,030701,1031
0,36,053,030701,1032
306,36,053,030701,1033
396,36,053,030701,1034
0,36,053,030701,1035
10,36,053,030701,1036
30,36,053,030701,2000
26,36,053,030701,2001
0,36,053,030701,2002
3,36,053,030701,2003
12,36,053,030701,2004
3,36,053,030701,2005
0,36,053,030701,2006
2,36,053,030701,2007
0,36,053,030701,2008
34,36,053,030701,2010
0,36,053,030701,2011
10,36,053,030701,2012
2,36,053,030701,2014
62,36,053,030701,2015
0,36,053,030701,2017
5,36,053,030701,2018
22,36,053,030701,2020
15,36,053,030701,2021
2,36,053,030701,2022
2,36,053,030701,2024
0,36,053,030701,2027
22,36,053,030701,2028
39,36,053,030701,2030
12,36,053,030701,2031
8,36,053,030701,2032
9,36,053,030701,2034
9,36,053,030701,2035
5,36,053,030701,2037
29,36,053,030701,2038
0,36,053,030701,2040
11,36,053,030701,2041
0,36,053,030701,2042
23,36,053,030701,2044
0,36,053,030701,2045
1,36,053,030701,2046
18,36,053,030701,2047
19,36,053,030701,2048
34,36,053,030701,2049
17,36,053,030701,2050
53,36,053,030701,2051
0,36,053,030701,2052
18,36,053,030701,2053
21,36,053,030701,2054
17,36,053,030701,2055
0,36,053,030701,2056
1,36,053,030701,2057
3,36,053,030701,2058
0,36,053,030701,2059
6,36,053,030701,3000
3,36,053,030701,3001
5,36,053,030701,3002
7,36,053,030701,3004
16,36,053,030701,3005
2,36,053,030701,3007
0,36,053,030701,3008
10,36,053,030701,3010
5,36,053,030701,3011
18,36,053,030701,3012
0,36,053,030701,3014
2,36,053,030701,3017
19,36,053,030701,3018
9,36,053,030701,3020
3,36,053,030701,3021
9,36,053,030701,3022
0,36,053,030701,3024
0,36,053,030701,3025
18,36,053,030701,3027
61,36,053,030701,3028
9,36,053,030701,3030
64,36,053,030701,3031
0,36,053,030701,3032
354,36,053,030701,3034
45,36,053,030701,3035
22,36,053,030701,3036
4,36,053,030701,3037
2,36,053,030701,3038
5,36,053,030701,3044
21,36,053,030701,3045
11,36,053,030701,3046
33,36,053,030701,3047
0,36,053,030701,3048
43,36,053,030701,3049
46,36,053,030701,3050
17,36,053,030701,3051
9,36,053,030701,3052
10,36,053,030701,3053
58,36,053,030701,3054
2,36,053,030701,3055
39,36,053,030701,3056
3,36,053,030701,3057
34,36,053,030701,3058
11,36,053,030701,3059
0,36,053,030701,3061
0,36,053,030701,3062
0,36,053,030701,3063
22,36,053,030701,3039
0,36,053,030701,3040
16,36,053,030701,3065
0,36,053,030701,3066
25,36,053,030701,3068
41,36,053,030701,3069
5,36,053,030701,3071
15,36,053,030701,3072
8,36,053,030701,3073
7,36,053,030701,3075
0,36,053,030701,3078
0,36,053,030701,3079
24,36,053,030701,3081
0,36,053,030701,3082
18,36,053,030701,3083
8,36,053,030701,3085
17,36,053,030701,3086
9,36,053,030701,3088
0,36,053,030701,3043
0,36,053,030701,3060
6,36,053,030701,3064
2,36,053,030701,3067
16,36,053,030701,3070
0,36,053,030701,3074
0,36,053,030701,3077
8,36,053,030701,3080
11,36,053,030701,3084
0,36,053,030701,3087
3,36,053,030701,1002
14,36,053,030701,1005
42,36,053,030701,1009
12,36,053,030701,1012
0,36,053,030701,1015
53,36,053,030701,1019
0,36,053,030701,1022
60,36,053,030701,1025
30,36,053,030701,1029
7,36,053,030701,2009
6,36,053,030701,2013
81,36,053,030701,2016
0,36,053,030701,2019
41,36,053,030701,2023
45,36,053,030701,2026
14,36,053,030701,2029
17,36,053,030701,2033
9,36,053,030701,2036
3,36,053,030701,2039
7,36,053,030701,2043
44,36,053,030701,2060
46,36,053,030701,3003
10,36,053,030701,3006
9,36,053,030701,3009
50,36,053,030701,3013
12,36,053,030701,3016
68,36,053,030701,3019
15,36,053,030701,3023
26,36,053,030701,3026
14,36,053,030701,3029
189,36,053,030701,3033
28,36,053,030701,1011
4,36,053,030701,2025
0,36,053,030701,3015
0,36,053,030701,3076
0,36,053,030702,2015
26,36,053,030702,2016
8,36,053,030702,2018
0,36,053,030702,2019
0,36,053,030702,2021
0,36,053,030702,2022
4,36,053,030702,2024
0,36,053,030702,2025
6,36,053,030702,2026
3,36,053,030702,2028
2,36,053,030702,2029
0,36,053,030702,2031
18,36,053,030702,2032
38,36,053,030702,2034
0,36,053,030702,2035
40,36,053,030702,2038
7,36,053,030702,2039
54,36,053,030702,2041
1,36,053,030702,2042
16,36,053,030702,2044
12,36,053,030702,2045
0,36,053,030702,2046
0,36,053,030702,2048
31,36,053,030702,2051
63,36,053,030702,2053
3,36,053,030702,2054
11,36,053,030702,2055
23,36,053,030702,2056
23,36,053,030702,2057
0,36,053,030702,2058
0,36,053,030702,2059
0,36,053,030702,2060
14,36,053,030702,2061
0,36,053,030702,2062
53,36,053,030702,2063
70,36,053,030702,2064
7,36,053,030702,2065
5,36,053,030702,2066
5,36,053,030702,2067
10,36,053,030702,2068
26,36,053,030702,2069
0,36,053,030702,2071
3,36,053,030702,2072
3,36,053,030702,2074
2,36,053,030702,2075
17,36,053,030702,2076
0,36,053,030702,2078
15,36,053,030702,2079
18,36,053,030702,2081
0,36,053,030702,2082
0,36,053,030702,2084
5,36,053,030702,2085
0,36,053,030702,2086
3,36,053,030702,2088
13,36,053,030702,2089
0,36,053,030702,2091
0,36,053,030702,2092
0,36,053,030702,2094
0,36,053,030702,2049
55,36,053,030702,2050
63,36,053,030702,1000
19,36,053,030702,1002
13,36,053,030702,1003
13,36,053,030702,1004
7,36,053,030702,1006
0,36,053,030702,1007
0,36,053,030702,1008
0,36,053,030702,1009
0,36,053,030702,1010
42,36,053,030702,1011
33,36,053,030702,1012
0,36,053,030702,1013
0,36,053,030702,1014
54,36,053,030702,1015
66,36,053,030702,1016
63,36,053,030702,1017
0,36,053,030702,1018
24,36,053,030702,1019
0,36,053,030702,1020
0,36,053,030702,1021
0,36,053,030702,1023
9,36,053,030702,1024
8,36,053,030702,1025
44,36,053,030702,1027
29,36,053,030702,1028
22,36,053,030702,1030
0,36,053,030702,1031
5,36,053,030702,1033
5,36,053,030702,1034
10,36,053,030702,1035
11,36,053,030702,1037
1,36,053,030702,1040
0,36,053,030702,1041
0,36,053,030702,1043
48,36,053,030702,1044
21,36,053,030702,1045
17,36,053,030702,1047
15,36,053,030702,1048
0,36,053,030702,1050
3,36,053,030702,1051
0,36,053,030702,1053
4,36,053,030702,1054
31,36,053,030702,1055
7,36,053,030702,2000
5,36,053,030702,2001
24,36,053,030702,2002
45,36,053,030702,2003
0,36,053,030702,2004
8,36,053,030702,2005
11,36,053,030702,2006
0,36,053,030702,2007
0,36,053,030702,2008
26,36,053,030702,2009
0,36,053,030702,2010
16,36,053,030702,2011
5,36,053,030702,2012
0,36,053,030702,2013
6,36,053,030702,2014
17,36,053,030702,2052
26,36,053,030702,2070
5,36,053,030702,2073
8,36,053,030702,2077
16,36,053,030702,2080
0,36,053,030702,2083
0,36,053,030702,2087
0,36,053,030702,2090
0,36,053,030702,2093
0,36,053,030702,1001
27,36,053,030702,1005
0,36,053,030702,1022
5,36,053,030702,1026
43,36,053,030702,1029
25,36,053,030702,1032
52,36,053,030702,1036
12,36,053,030702,1039
9,36,053,030702,1042
4,36,053,030702,1046
0,36,053,030702,1049
17,36,053,030702,1052
5,36,053,030702,1056
0,36,053,030702,2017
0,36,053,030702,2020
10,36,053,030702,2023
6,36,053,030702,2027
51,36,053,030702,2030
0,36,053,030702,2033
0,36,053,030702,2037
1,36,053,030702,2040
5,36,053,030702,2043
0,36,053,030702,2047
0,36,053,030702,1038
0,36,053,030702,2036
16,36,053,030800,1111
0,36,053,030800,1112
60,36,053,030800,1114
0,36,053,030800,2000
7,36,053,030800,2001
9,36,053,030800,2003
14,36,053,030800,2004
16,36,053,030800,2006
0,36,053,030800,2007
0,36,053,030800,2009
6,36,053,030800,2010
9,36,053,030800,2011
0,36,053,030800,2012
0,36,053,030800,2013
7,36,053,030800,2014
12,36,053,030800,2015
0,36,053,030800,2016
11,36,053,030800,2017
18,36,053,030800,2018
3,36,053,030800,2019
0,36,053,030800,2020
0,36,053,030800,2021
14,36,053,030800,2022
11,36,053,030800,2023
5,36,053,030800,2025
0,36,053,030800,2026
36,36,053,030800,2028
31,36,053,030800,2029
11,36,053,030800,2031
17,36,053,030800,2032
55,36,053,030800,2033
0,36,053,030800,2035
55,36,053,030800,2036
0,36,053,030800,2038
4,36,053,030800,2039
17,36,053,030800,1000
19,36,053,030800,1003
21,36,053,030800,1004
14,36,053,030800,1006
27,36,053,030800,1007
13,36,053,030800,1009
5,36,053,030800,1010
5,36,053,030800,1011
1,36,053,030800,1012
17,36,053,030800,1013
0,36,053,030800,1014
35,36,053,030800,1015
11,36,053,030800,1016
74,36,053,030800,1017
4,36,053,030800,1018
6,36,053,030800,1019
6,36,053,030800,1020
2,36,053,030800,1021
10,36,053,030800,1022
8,36,053,030800,1023
17,36,053,030800,1024
3,36,053,030800,2041
3,36,053,030800,2042
0,36,053,030800,2044
13,36,053,030800,2045
46,36,053,030800,2046
7,36,053,030800,2048
2,36,053,030800,2049
11,36,053,030800,2051
7,36,053,030800,2052
4,36,053,030800,2054
19,36,053,030800,2055
14,36,053,030800,2056
11,36,053,030800,2058
17,36,053,030800,2059
8,36,053,030800,2061
42,36,053,030800,2062
13,36,053,030800,2063
27,36,053,030800,2064
9,36,053,030800,2065
32,36,053,030800,2066
0,36,053,030800,2067
3,36,053,030800,2068
14,36,053,030800,2069
0,36,053,030800,2070
17,36,053,030800,2071
39,36,053,030800,2072
27,36,053,030800,2073
29,36,053,030800,2074
22,36,053,030800,2075
0,36,053,030800,2077
0,36,053,030800,2078
85,36,053,030800,2080
16,36,053,030800,2081
7,36,053,030800,2083
2,36,053,030800,2084
0,36,053,030800,2085
17,36,053,030800,2087
0,36,053,030800,2088
13,36,053,030800,1025
1,36,053,030800,1027
7,36,053,030800,1028
4,36,053,030800,1030
0,36,053,030800,1031
5,36,053,030800,1033
4,36,053,030800,1034
19,36,053,030800,1035
4,36,053,030800,1037
25,36,053,030800,1038
3,36,053,030800,1040
20,36,053,030800,1041
2,36,053,030800,1043
5,36,053,030800,1044
14,36,053,030800,1046
66,36,053,030800,1047
10,36,053,030800,1048
15,36,053,030800,1050
3,36,053,030800,1051
8,36,053,030800,1053
7,36,053,030800,1054
14,36,053,030800,1056
7,36,053,030800,1057
42,36,053,030800,1058
0,36,053,030800,1060
12,36,053,030800,1061
6,36,053,030800,1063
40,36,053,030800,1064
30,36,053,030800,1065
17,36,053,030800,1066
12,36,053,030800,1067
29,36,053,030800,1068
14,36,053,030800,1069
37,36,053,030800,1070
14,36,053,030800,1071
12,36,053,030800,1072
11,36,053,030800,1073
16,36,053,030800,1074
3,36,053,030800,2090
41,36,053,030800,2091
24,36,053,030800,2093
18,36,053,030800,2094
2,36,053,030800,2096
9,36,053,030800,2097
3,36,053,030800,2098
0,36,053,030800,2100
12,36,053,030800,2101
0,36,053,030800,2103
2,36,053,030800,2104
4,36,053,030800,3001
8,36,053,030800,3002
32,36,053,030800,3003
61,36,053,030800,3005
2,36,053,030800,3006
2,36,053,030800,3008
0,36,053,030800,3009
0,36,053,030800,3010
0,36,053,030800,3011
0,36,053,030800,3012
0,36,053,030800,3013
0,36,053,030800,3014
7,36,053,030800,3015
29,36,053,030800,3016
0,36,053,030800,3017
5,36,053,030800,3018
0,36,053,030800,3019
11,36,053,030800,3020
0,36,053,030800,3021
9,36,053,030800,3023
0,36,053,030800,3024
2,36,053,030800,3025
0,36,053,030800,3027
0,36,053,030800,3028
0,36,053,030800,3030
3,36,053,030800,3031
0,36,053,030800,3033
17,36,053,030800,3044
3,36,053,030800,3046
3,36,053,030800,3047
0,36,053,030800,3049
0,36,053,030800,3050
18,36,053,030800,3051
81,36,053,030800,3053
3,36,053,030800,3054
2,36,053,030800,3056
0,36,053,030800,3057
0,36,053,030800,3059
0,36,053,030800,1075
15,36,053,030800,1076
49,36,053,030800,1077
28,36,053,030800,1079
19,36,053,030800,1080
15,36,053,030800,1082
5,36,053,030800,1083
0,36,053,030800,1085
17,36,053,030800,1086
3,36,053,030800,1087
3,36,053,030800,1089
0,36,053,030800,1090
14,36,053,030800,1092
8,36,053,030800,1093
0,36,053,030800,1095
5,36,053,030800,1096
0,36,053,030800,1097
6,36,053,030800,1099
6,36,053,030800,1100
0,36,053,030800,1102
0,36,053,030800,1103
35,36,053,030800,1105
0,36,053,030800,1106
0,36,053,030800,1108
18,36,053,030800,1109
2,36,053,030800,3034
0,36,053,030800,3035
0,36,053,030800,3037
2,36,053,030800,3038
21,36,053,030800,3040
0,36,053,030800,3041
4,36,053,030800,3043
0,36,053,030800,3060
17,36,053,030800,1002
5,36,053,030800,1005
10,36,053,030800,1008
0,36,053,030800,1026
14,36,053,030800,1029
35,36,053,030800,1032
4,36,053,030800,1036
0,36,053,030800,1039
0,36,053,030800,1042
11,36,053,030800,1045
5,36,053,030800,1049
8,36,053,030800,1052
12,36,053,030800,1055
5,36,053,030800,1059
22,36,053,030800,1062
16,36,053,030800,1078
14,36,053,030800,1081
6,36,053,030800,1084
0,36,053,030800,1088
0,36,053,030800,1091
15,36,053,030800,1094
23,36,053,030800,1098
0,36,053,030800,1101
0,36,053,030800,1104
2,36,053,030800,1107
19,36,053,030800,3045
17,36,053,030800,3048
18,36,053,030800,3052
2,36,053,030800,3055
29,36,053,030800,3058
0,36,053,030800,3061
21,36,053,030800,1110
7,36,053,030800,1113
0,36,053,030800,2002
13,36,053,030800,2005
5,36,053,030800,2008
12,36,053,030800,2024
23,36,053,030800,2027
10,36,053,030800,2030
0,36,053,030800,2034
3,36,053,030800,2037
17,36,053,030800,2040
6,36,053,030800,2043
0,36,053,030800,2047
0,36,053,030800,2050
3,36,053,030800,2053
19,36,053,030800,2057
41,36,053,030800,2060
8,36,053,030800,2076
12,36,053,030800,2079
13,36,053,030800,2082
32,36,053,030800,2086
7,36,053,030800,2089
11,36,053,030800,2092
41,36,053,030800,2095
0,36,053,030800,2099
5,36,053,030800,2102
9,36,053,030800,3000
28,36,053,030800,3004
0,36,053,030800,3007
17,36,053,030800,3022
13,36,053,030800,3026
0,36,053,030800,3029
4,36,053,030800,3032
0,36,053,030800,3036
9,36,053,030800,3039
1,36,053,030800,3042
7,36,053,030800,1001
0,36,053,030900,1000
142,36,053,030900,1001
74,36,053,030900,1002
73,36,053,030900,1004
7,36,053,030900,1005
19,36,053,030900,1006
11,36,053,030900,1007
17,36,053,030900,1008
0,36,053,030900,1009
0,36,053,030900,1010
0,36,053,030900,1011
74,36,053,030900,1012
40,36,053,030900,1013
26,36,053,030900,1014
0,36,053,030900,1015
59,36,053,030900,1016
0,36,053,030900,1017
12,36,053,030900,1018
62,36,053,030900,1019
0,36,053,030900,1021
0,36,053,030900,1022
783,36,053,030900,1024
0,36,053,030900,1025
0,36,053,030900,1027
66,36,053,030900,1028
0,36,053,030900,1029
48,36,053,030900,1031
0,36,053,030900,1032
54,36,053,030900,2001
0,36,053,030900,2002
25,36,053,030900,2004
8,36,053,030900,2005
17,36,053,030900,2007
39,36,053,030900,2008
52,36,053,030900,2009
129,36,053,030900,2011
45,36,053,030900,2012
55,36,053,030900,2014
729,36,053,030900,2015
193,36,053,030900,2017
42,36,053,030900,2018
57,36,053,030900,2019
0,36,053,030900,2021
0,36,053,030900,2022
0,36,053,030900,2024
101,36,053,030900,2025
0,36,053,030900,2026
0,36,053,030900,2027
0,36,053,030900,2028
0,36,053,030900,2029
9,36,053,030900,2030
5,36,053,030900,2031
5,36,053,030900,2032
0,36,053,030900,2033
269,36,053,030900,2034
44,36,053,030900,1003
0,36,053,030900,1020
0,36,053,030900,1023
633,36,053,030900,1026
10,36,053,030900,1030
68,36,053,030900,2000
40,36,053,030900,2003
16,36,053,030900,2006
42,36,053,030900,2010
18,36,053,030900,2013
6,36,053,030900,2016
34,36,053,030900,2020
11,36,053,030900,2023
4,36,053,031000,1000
6,36,053,031000,1001
44,36,053,031000,1002
47,36,053,031000,1003
6,36,053,031000,1005
4,36,053,031000,1006
14,36,053,031000,1008
41,36,053,031000,1009
1,36,053,031000,1011
0,36,053,031000,1012
20,36,053,031000,1013
8,36,053,031000,1015
0,36,053,031000,1016
4,36,053,031000,1018
15,36,053,031000,1019
21,36,053,031000,1021
45,36,053,031000,1022
19,36,053,031000,1024
25,36,053,031000,1025
50,36,053,031000,1026
0,36,053,031000,1028
17,36,053,031000,1029
0,36,053,031000,1031
63,36,053,031000,1032
12,36,053,031000,1034
40,36,053,031000,1035
2,36,053,031000,1036
11,36,053,031000,1038
20,36,053,031000,1039
6,36,053,031000,1041
10,36,053,031000,1042
3,36,053,031000,1043
42,36,053,031000,1044
16,36,053,031000,1045
24,36,053,031000,1046
35,36,053,031000,1047
0,36,053,031000,1048
9,36,053,031000,1049
0,36,053,031000,1050
0,36,053,031000,1051
7,36,053,031000,1052
0,36,053,031000,1053
3,36,053,031000,1054
0,36,053,031000,1055
0,36,053,031000,1056
0,36,053,031000,1058
0,36,053,031000,1059
48,36,053,031000,1061
12,36,053,031000,1062
0,36,053,031000,1064
32,36,053,031000,1065
81,36,053,031000,1067
73,36,053,031000,1069
86,36,053,031000,1070
27,36,053,031000,1072
0,36,053,031000,1073
7,36,053,031000,1075
9,36,053,031000,1076
0,36,053,031000,2001
29,36,053,031000,2002
8,36,053,031000,2003
8,36,053,031000,2005
9,36,053,031000,2006
12,36,053,031000,2008
0,36,053,031000,2009
2,36,053,031000,2011
12,36,053,031000,2012
2,36,053,031000,2013
25,36,053,031000,2015
17,36,053,031000,2016
30,36,053,031000,2018
37,36,053,031000,2019
12,36,053,031000,2020
71,36,053,031000,2021
38,36,053,031000,2022
20,36,053,031000,2023
5,36,053,031000,2024
6,36,053,031000,2025
18,36,053,031000,2026
63,36,053,031000,2027
5,36,053,031000,2028
0,36,053,031000,2029
12,36,053,031000,2030
33,36,053,031000,2031
18,36,053,031000,2032
15,36,053,031000,2033
18,36,053,031000,2035
6,36,053,031000,2036
6,36,053,031000,2038
0,36,053,031000,2039
13,36,053,031000,2041
4,36,053,031000,2042
0,36,053,031000,2043
11,36,053,031000,2045
3,36,053,031000,2046
0,36,053,031000,2048
11,36,053,031000,2049
21,36,053,031000,2051
0,36,053,031000,2052
8,36,053,031000,2054
0,36,053,031000,2055
3,36,053,031000,2056
2,36,053,031000,2058
4,36,053,031000,2059
8,36,053,031000,2061
0,36,053,031000,2062
19,36,053,031000,2064
17,36,053,031000,2065
0,36,053,031000,2066
50,36,053,031000,2068
0,36,053,031000,2069
26,36,053,031000,2071
18,36,053,031000,2072
80,36,053,031000,2073
